,lx,ly,lz,alt,azi,room,storey,wrap,abs_wall,abs_roof,shgc,u_window,vf,weather,app,wwr_1
26,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.24853515625,0.13603515625,5.73232421875,0.43574218750000004,1.0224609375,0.884765625,0.25185546875
27,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.17646484375,5.73232421875,0.43574218750000004,1.0224609375,0.884765625,0.25185546875
28,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.13603515625,3.34111328125,0.43574218750000004,1.0224609375,0.884765625,0.25185546875
29,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.13603515625,5.73232421875,0.4966796875,1.0224609375,0.884765625,0.25185546875
30,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.13603515625,5.73232421875,0.43574218750000004,1.1513671875,0.884765625,0.25185546875
31,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.13603515625,5.73232421875,0.43574218750000004,1.0224609375,0.861328125,0.25185546875
32,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.13603515625,5.73232421875,0.43574218750000004,1.0224609375,0.884765625,0.40908203125
33,14.955078125,8.205078125,5.46923828125,40.791015625,188.0859375,1.099609375,2.8505859375,1.6201171875,0.60810546875,0.8350585937499999,0.13603515625,5.73232421875,0.43574218750000004,1.0224609375,0.884765625,0.25185546875
34,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,3.861328125,0.75908203125
35,5.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,3.861328125,0.75908203125
36,14.955078125,17.205078125,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,3.861328125,0.75908203125
37,14.955078125,12.740234375,3.71923828125,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,3.861328125,0.75908203125
38,14.955078125,12.740234375,2.06494140625,5.791015625,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,3.861328125,0.75908203125
39,14.955078125,12.740234375,2.06494140625,2.373046875,8.0859375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,3.861328125,0.75908203125
40,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.099609375,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,3.861328125,0.75908203125
41,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.3505859375,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,3.861328125,0.75908203125
42,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,0.1201171875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,3.861328125,0.75908203125
43,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.25810546875,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,3.861328125,0.75908203125
44,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.48505859375,0.62646484375,4.99111328125,0.7966796875,2.6513671875,3.861328125,0.75908203125
45,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.58603515625,4.99111328125,0.7966796875,2.6513671875,3.861328125,0.75908203125
46,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.08232421875,0.7966796875,2.6513671875,3.861328125,0.75908203125
47,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7357421875000001,2.6513671875,3.861328125,0.75908203125
48,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.5224609375,3.861328125,0.75908203125
49,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,3.884765625,0.75908203125
50,14.955078125,12.740234375,2.06494140625,2.373046875,280.8984375,0.814453125,1.6376953125,1.1982421875,0.20068359375,0.59853515625,0.62646484375,4.99111328125,0.7966796875,2.6513671875,3.861328125,0.60185546875
51,14.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,3.884765625,0.60185546875
52,5.955078125,12.740234375,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,3.884765625,0.60185546875
53,5.955078125,17.205078125,2.06494140625,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,3.884765625,0.60185546875
54,5.955078125,17.205078125,3.71923828125,2.373046875,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,3.884765625,0.60185546875
55,5.955078125,17.205078125,3.71923828125,5.791015625,280.8984375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,3.884765625,0.60185546875
56,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.814453125,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,3.884765625,0.60185546875
57,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.6376953125,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,3.884765625,0.60185546875
58,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,1.1982421875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,3.884765625,0.60185546875
59,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.20068359375,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,3.884765625,0.60185546875
60,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.59853515625,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,3.884765625,0.60185546875
61,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.62646484375,4.08232421875,0.7357421875000001,2.5224609375,3.884765625,0.60185546875
62,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.99111328125,0.7357421875000001,2.5224609375,3.884765625,0.60185546875
63,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7966796875,2.5224609375,3.884765625,0.60185546875
64,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.6513671875,3.884765625,0.60185546875
65,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,3.861328125,0.60185546875
66,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,3.884765625,0.75908203125
67,5.955078125,17.205078125,3.71923828125,5.791015625,8.0859375,0.099609375,1.3505859375,0.1201171875,0.25810546875,0.48505859375,0.58603515625,4.08232421875,0.7357421875000001,2.5224609375,3.884765625,0.60185546875
68,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,5.361328125,0.23408203125
69,10.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,5.361328125,0.23408203125
70,19.455078125,3.705078125,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,5.361328125,0.23408203125
71,19.455078125,8.240234375,2.84423828125,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,5.361328125,0.23408203125
72,19.455078125,8.240234375,4.68994140625,58.291015625,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,5.361328125,0.23408203125
73,19.455078125,8.240234375,4.68994140625,54.873046875,278.0859375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,5.361328125,0.23408203125
74,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.599609375,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,5.361328125,0.23408203125
75,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,2.1005859375,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,5.361328125,0.23408203125
76,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,2.3701171875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,5.361328125,0.23408203125
77,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.7831054687499999,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,5.361328125,0.23408203125
78,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.31005859375,0.85146484375,4.16611328125,0.6466796875,0.4013671875,5.361328125,0.23408203125
79,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.36103515625000004,4.16611328125,0.6466796875,0.4013671875,5.361328125,0.23408203125
80,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,3.25732421875,0.6466796875,0.4013671875,5.361328125,0.23408203125
81,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.5857421875,0.4013671875,5.361328125,0.23408203125
82,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,1.7724609375,5.361328125,0.23408203125
83,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,2.384765625,0.23408203125
84,19.455078125,8.240234375,4.68994140625,54.873046875,190.8984375,0.314453125,0.8876953125,0.4482421875,0.37568359375,0.7735351562499999,0.85146484375,4.16611328125,0.6466796875,0.4013671875,5.361328125,0.42685546875
85,19.455078125,3.705078125,2.84423828125,58.291015625,278.0859375,0.599609375,2.1005859375,2.3701171875,0.7831054687499999,0.31005859375,0.36103515625000004,3.25732421875,0.5857421875,1.7724609375,2.384765625,0.42685546875
86,10.455078125,8.240234375,2.84423828125,58.291015625,278.0859375,0.599609375,2.1005859375,2.3701171875,0.7831054687499999,0.31005859375,0.36103515625000004,3.25732421875,0.5857421875,1.7724609375,2.384765625,0.42685546875
87,10.455078125,3.705078125,4.68994140625,58.291015625,278.0859375,0.599609375,2.1005859375,2.3701171875,0.7831054687499999,0.31005859375,0.36103515625000004,3.25732421875,0.5857421875,1.7724609375,2.384765625,0.42685546875
88,10.455078125,3.705078125,2.84423828125,54.873046875,278.0859375,0.599609375,2.1005859375,2.3701171875,0.7831054687499999,0.31005859375,0.36103515625000004,3.25732421875,0.5857421875,1.7724609375,2.384765625,0.42685546875
89,10.455078125,3.705078125,2.84423828125,58.291015625,190.8984375,0.599609375,2.1005859375,2.3701171875,0.7831054687499999,0.31005859375,0.36103515625000004,3.25732421875,0.5857421875,1.7724609375,2.384765625,0.42685546875
90,10.455078125,3.705078125,2.84423828125,58.291015625,278.0859375,0.314453125,2.1005859375,2.3701171875,0.7831054687499999,0.31005859375,0.36103515625000004,3.25732421875,0.5857421875,1.7724609375,2.384765625,0.42685546875
91,10.455078125,3.705078125,2.84423828125,58.291015625,278.0859375,0.599609375,0.8876953125,2.3701171875,0.7831054687499999,0.31005859375,0.36103515625000004,3.25732421875,0.5857421875,1.7724609375,2.384765625,0.42685546875
92,10.455078125,3.705078125,2.84423828125,58.291015625,278.0859375,0.599609375,2.1005859375,0.4482421875,0.7831054687499999,0.31005859375,0.36103515625000004,3.25732421875,0.5857421875,1.7724609375,2.384765625,0.42685546875
93,10.455078125,3.705078125,2.84423828125,58.291015625,278.0859375,0.599609375,2.1005859375,2.3701171875,0.37568359375,0.31005859375,0.36103515625000004,3.25732421875,0.5857421875,1.7724609375,2.384765625,0.42685546875
94,10.455078125,3.705078125,2.84423828125,58.291015625,278.0859375,0.599609375,2.1005859375,2.3701171875,0.7831054687499999,0.7735351562499999,0.36103515625000004,3.25732421875,0.5857421875,1.7724609375,2.384765625,0.42685546875
95,10.455078125,3.705078125,2.84423828125,58.291015625,278.0859375,0.599609375,2.1005859375,2.3701171875,0.7831054687499999,0.31005859375,0.85146484375,3.25732421875,0.5857421875,1.7724609375,2.384765625,0.42685546875
96,10.455078125,3.705078125,2.84423828125,58.291015625,278.0859375,0.599609375,2.1005859375,2.3701171875,0.7831054687499999,0.31005859375,0.36103515625000004,4.16611328125,0.5857421875,1.7724609375,2.384765625,0.42685546875
97,10.455078125,3.705078125,2.84423828125,58.291015625,278.0859375,0.599609375,2.1005859375,2.3701171875,0.7831054687499999,0.31005859375,0.36103515625000004,3.25732421875,0.6466796875,1.7724609375,2.384765625,0.42685546875
98,10.455078125,3.705078125,2.84423828125,58.291015625,278.0859375,0.599609375,2.1005859375,2.3701171875,0.7831054687499999,0.31005859375,0.36103515625000004,3.25732421875,0.5857421875,0.4013671875,2.384765625,0.42685546875
99,10.455078125,3.705078125,2.84423828125,58.291015625,278.0859375,0.599609375,2.1005859375,2.3701171875,0.7831054687499999,0.31005859375,0.36103515625000004,3.25732421875,0.5857421875,1.7724609375,5.361328125,0.42685546875
100,10.455078125,3.705078125,2.84423828125,58.291015625,278.0859375,0.599609375,2.1005859375,2.3701171875,0.7831054687499999,0.31005859375,0.36103515625000004,3.25732421875,0.5857421875,1.7724609375,2.384765625,0.23408203125
101,10.455078125,3.705078125,2.84423828125,58.291015625,278.0859375,0.599609375,2.1005859375,2.3701171875,0.7831054687499999,0.31005859375,0.36103515625000004,3.25732421875,0.5857421875,1.7724609375,2.384765625,0.42685546875
102,10.455078125,17.240234375,2.93994140625,19.873046875,10.8984375,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,2.361328125,0.58408203125
103,19.455078125,17.240234375,2.93994140625,19.873046875,10.8984375,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,2.361328125,0.58408203125
104,10.455078125,12.705078125,2.93994140625,19.873046875,10.8984375,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,2.361328125,0.58408203125
105,10.455078125,17.240234375,4.59423828125,19.873046875,10.8984375,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,2.361328125,0.58408203125
106,10.455078125,17.240234375,2.93994140625,23.291015625,10.8984375,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,2.361328125,0.58408203125
107,10.455078125,17.240234375,2.93994140625,19.873046875,98.0859375,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,2.361328125,0.58408203125
108,10.455078125,17.240234375,2.93994140625,19.873046875,10.8984375,1.599609375,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,2.361328125,0.58408203125
109,10.455078125,17.240234375,2.93994140625,19.873046875,10.8984375,1.314453125,0.6005859375,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,2.361328125,0.58408203125
110,10.455078125,17.240234375,2.93994140625,19.873046875,10.8984375,1.314453125,2.3876953125,0.8701171875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,2.361328125,0.58408203125
111,10.455078125,17.240234375,2.93994140625,19.873046875,10.8984375,1.314453125,2.3876953125,1.9482421875,0.43310546875,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,2.361328125,0.58408203125
112,10.455078125,17.240234375,2.93994140625,19.873046875,10.8984375,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.66005859375,0.40146484375,2.51611328125,0.9466796875,1.9013671875,2.361328125,0.58408203125
113,10.455078125,17.240234375,2.93994140625,19.873046875,10.8984375,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.81103515625,2.51611328125,0.9466796875,1.9013671875,2.361328125,0.58408203125
114,10.455078125,17.240234375,2.93994140625,19.873046875,10.8984375,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,4.90732421875,0.9466796875,1.9013671875,2.361328125,0.58408203125
115,10.455078125,17.240234375,2.93994140625,19.873046875,10.8984375,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.8857421875,1.9013671875,2.361328125,0.58408203125
116,10.455078125,17.240234375,2.93994140625,19.873046875,10.8984375,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,0.2724609375,2.361328125,0.58408203125
117,10.455078125,17.240234375,2.93994140625,19.873046875,10.8984375,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,5.384765625,0.58408203125
118,10.455078125,17.240234375,2.93994140625,19.873046875,10.8984375,1.314453125,2.3876953125,1.9482421875,0.7256835937499999,0.42353515625,0.40146484375,2.51611328125,0.9466796875,1.9013671875,2.361328125,0.77685546875
119,10.455078125,12.705078125,4.59423828125,23.291015625,98.0859375,1.599609375,0.6005859375,0.8701171875,0.43310546875,0.66005859375,0.81103515625,4.90732421875,0.8857421875,0.2724609375,5.384765625,0.77685546875
120,19.455078125,17.240234375,4.59423828125,23.291015625,98.0859375,1.599609375,0.6005859375,0.8701171875,0.43310546875,0.66005859375,0.81103515625,4.90732421875,0.8857421875,0.2724609375,5.384765625,0.77685546875
121,19.455078125,12.705078125,2.93994140625,23.291015625,98.0859375,1.599609375,0.6005859375,0.8701171875,0.43310546875,0.66005859375,0.81103515625,4.90732421875,0.8857421875,0.2724609375,5.384765625,0.77685546875
122,19.455078125,12.705078125,4.59423828125,19.873046875,98.0859375,1.599609375,0.6005859375,0.8701171875,0.43310546875,0.66005859375,0.81103515625,4.90732421875,0.8857421875,0.2724609375,5.384765625,0.77685546875
123,19.455078125,12.705078125,4.59423828125,23.291015625,10.8984375,1.599609375,0.6005859375,0.8701171875,0.43310546875,0.66005859375,0.81103515625,4.90732421875,0.8857421875,0.2724609375,5.384765625,0.77685546875
124,19.455078125,12.705078125,4.59423828125,23.291015625,98.0859375,1.314453125,0.6005859375,0.8701171875,0.43310546875,0.66005859375,0.81103515625,4.90732421875,0.8857421875,0.2724609375,5.384765625,0.77685546875
125,19.455078125,12.705078125,4.59423828125,23.291015625,98.0859375,1.599609375,2.3876953125,0.8701171875,0.43310546875,0.66005859375,0.81103515625,4.90732421875,0.8857421875,0.2724609375,5.384765625,0.77685546875
